date,vix,vix_indexed_d0,vix_delta_vs_d0_pct,dxy,dxy_indexed_d0,dxy_delta_vs_d0_pct,eurusd,eurusd_indexed_d0,eurusd_delta_vs_d0_pct,jpyusd,jpyusd_indexed_d0,jpyusd_delta_vs_d0_pct
2025-09-02,17.170000076293945,105.40208171460446,5.402081714604458,98.34700012207031,100.99198349848895,0.9919834984889442,1.1715912818908691,99.83012255067273,-0.16987744932727555,147.08399963378906,99.3830993725108,-0.6169006274892049
2025-09-03,16.350000381469727,100.3683208260915,0.36832082609149747,98.08300018310547,100.72088344005863,0.7208834400586278,1.163602590560913,99.14941414423778,-0.8505858557622219,148.54800415039062,100.37231170503831,0.37231170503831734
2025-09-04,15.300000190734863,93.92264782595052,-6.077352174049476,98.30400085449219,100.94782779148916,0.9478277914891676,1.16604483127594,99.35751503543415,-0.6424849645658638,147.97999572753906,99.98851443495299,-0.011485565047012975
2025-09-05,15.180000305175781,93.18600031941355,-6.813999680586447,97.72799682617188,100.35633248150529,0.3563324815052928,1.1656913757324219,99.32739744172119,-0.6726025582788135,148.375,100.25541463456882,0.2554146345688083
2025-09-08,15.109999656677246,92.75628488316818,-7.2437151168318294,97.41200256347656,100.03183974330148,0.03183974330147113,1.1713168621063232,99.80673951501431,-0.19326048498569387,148.343994140625,100.23446430407013,0.23446430407012753
2025-09-09,15.039999961853027,92.32657530127678,-7.6734246987232355,97.75199890136719,100.38098007806691,0.3809800780669139,1.1769136190414429,100.28363358153345,0.2836335815334558,147.36399841308594,99.57229157952398,-0.42770842047602
2025-09-10,15.350000381469727,94.22958575059609,-5.77041424940391,97.74700164794922,100.37584842652596,0.3758484265259534,1.1702749729156494,99.71796117806619,-0.2820388219338157,147.39199829101562,99.5912108002253,-0.4087891997747015
2025-09-11,14.710000038146973,90.30079319471159,-9.699206805288402,97.52799987792969,100.15095673571179,0.15095673571179768,1.1703435182571411,99.72380185812855,-0.2761981418714392,147.33200073242188,99.5506710858942,-0.4493289141058101
2025-09-12,14.760000228881836,90.60773111935715,-9.392268880642836,97.53600311279297,100.15917521275983,0.1591752127598398,1.1734747886657715,99.99061428108237,-0.009385718917627519,147.2239990234375,99.47769547601739,-0.5223045239826125
2025-09-15,15.6899995803833,96.31675075860718,-3.6832492413928115,97.447998046875,100.06880330356141,0.06880330356139751,1.1726491451263428,99.92026202001799,-0.07973797998200867,147.66600036621094,99.77635109784578,-0.22364890215422392
