date,sp500,sp500_indexed_d0,sp500_delta_vs_d0_pct,nasdaq,nasdaq_indexed_d0,nasdaq_delta_vs_d0_pct,eurostoxx50,eurostoxx50_indexed_d0,eurostoxx50_delta_vs_d0_pct,dax,dax_indexed_d0,dax_delta_vs_d0_pct,ftse100,ftse100_indexed_d0,ftse100_delta_vs_d0_pct,nikkei225,nikkei225_indexed_d0,nikkei225_delta_vs_d0_pct,shanghai,shanghai_indexed_d0,shanghai_delta_vs_d0_pct
2025-09-09,6512.60986328125,97.04091181529711,-2.9590881847028982,21879.490234375,96.15177429707306,-3.848225702926929,5368.81982421875,96.19455031784767,-3.805449682152325,23718.44921875,98.36121687262927,-1.6387831273707247,9242.5,97.84150171289204,-2.158498287107957,43459.2890625,97.54985042548815,-2.4501495745118507,3807.2919921875,96.77984657507791,-3.2201534249220956
2025-09-10,6532.0400390625,97.33043045899396,-2.6695695410060347,21886.060546875,96.1806482423887,-3.8193517576112974,5361.47021484375,96.06286544258874,-3.9371345574112633,23632.94921875,98.00664546009521,-1.9933545399047947,9225.400390625,97.66048451408719,-2.339515485912809,43837.671875,98.39917832659273,-1.6008216734072669,3812.220947265625,96.9051386507094,-3.0948613492905874
2025-09-11,6587.47021484375,98.15636582328194,-1.8436341767180533,22043.0703125,96.87064455332161,-3.129355446678389,5386.77001953125,96.51616866652354,-3.4838313334764615,23703.650390625,98.29984562827687,-1.7001543717231244,9297.599609375,98.42478854275882,-1.5752114572411737,44372.5,99.59966744462832,-0.4003325553716794,3875.30908203125,98.50881391802638,-1.4911860819736236
2025-09-12,6584.2900390625,98.10897972707413,-1.8910202729258707,22141.099609375,97.301444847417,-2.698555152583008,5390.7099609375,96.58676162815418,-3.4132383718458223,23698.150390625,98.27703694092088,-1.7229630590791172,9283.2998046875,98.27341019655098,-1.726589803449024,44768.12109375,100.48768884012283,0.48768884012283015,3870.597900390625,98.38905755647002,-1.610942443529976
2025-09-15,6615.27978515625,98.57074133739526,-1.429258662604738,22348.75,98.21398683437359,-1.7860131656264093,5440.39990234375,97.47706931688165,-2.5229306831183527,23748.859375,98.48732882651167,-1.5126711734883351,9277.0,98.20672019372458,-1.7932798062754145,,,,3860.50390625,98.1324722443206,-1.8675277556793977
2025-09-16,6606.759765625,98.443789089164,-1.556210910835999,22333.9609375,98.14899470775946,-1.8510052922405478,5372.31005859375,96.2570857608686,-3.7429142391314048,23329.240234375,96.74715395612876,-3.2528460438712465,9195.7001953125,97.34607697169702,-2.653923028302985,44902.26953125,100.78880191157961,0.7888019115796223,3861.864990234375,98.16707045729032,-1.8329295427096788
2025-09-17,6600.35009765625,98.3482820593897,-1.651717940610299,22261.330078125,97.82981058039549,-2.170189419604516,5369.7001953125,96.21032415721066,-3.789675842789326,23359.1796875,96.8713138881174,-3.128686111882605,9208.400390625,97.48052178440159,-2.51947821559841,44790.37890625,100.53764930489368,0.537649304893688,3876.341064453125,98.53504650030854,-1.4649534996914708
2025-09-18,6631.9599609375,98.81928370382475,-1.1807162961752515,22470.720703125,98.75000021458045,-1.2499997854195504,5456.669921875,97.76858351622413,-2.2314164837758668,23674.529296875,98.17907946049354,-1.820920539506453,9228.099609375,97.6890585596324,-2.3109414403676003,45303.4296875,101.68925643080966,1.6892564308096665,3831.656005859375,97.39917010212959,-2.6008298978704194
2025-09-19,6664.35986328125,99.30205729723328,-0.6979427027667282,22631.48046875,99.4564763040526,-0.5435236959473992,5458.419921875,97.79993872436444,-2.2000612756355507,23639.41015625,98.03343918799777,-1.9665608120022295,9216.7001953125,97.56838387307334,-2.4316161269266545,45045.80859375,101.11099342412263,1.1109934241226098,3820.089111328125,97.10514424848307,-2.8948557515169377
2025-09-22,6693.75,99.73998398491095,-0.2600160150890485,22788.98046875,100.14862700270079,0.14862700270079537,5442.0498046875,97.50663104910991,-2.4933689508900803,23527.05078125,97.56748103238145,-2.432518967618549,9226.7001953125,97.67424430230017,-2.325755697699831,45493.66015625,102.11625268807116,2.116252688071163,3828.575927734375,97.32087574251955,-2.6791242574804595
2025-09-23,6656.919921875,99.19119871471852,-0.8088012852814696,22573.470703125,99.2015461465557,-0.7984538534442994,5472.39013671875,98.05024672104486,-1.9497532789551437,23611.330078125,97.91699014747323,-2.083009852526771,9223.2998046875,97.63824762119003,-2.3617523788099675,,,,3821.8330078125,97.1494734027867,-2.850526597213314
2025-09-24,6637.97021484375,98.90883927855559,-1.0911607214444021,22497.859375,98.86926402854023,-1.1307359714597702,5464.56005859375,97.9099531614081,-2.090046838591892,23666.810546875,98.14706954130644,-1.8529304586935562,9250.400390625,97.92513558715426,-2.0748644128457494,45630.30859375,102.42297732454257,2.422977324542583,3853.64208984375,97.95804760329335,-2.0419523967066473
2025-09-25,6604.72021484375,98.41339883523186,-1.5866011647681428,22384.69921875,98.3719695446826,-1.628030455317398,5444.89013671875,97.55752202169703,-2.442477978302966,23534.830078125,97.5997420415217,-2.4002579584783077,9214.0,97.5397994895956,-2.4602005104044053,45754.9296875,102.70270507245145,2.702705072451442,3853.302001953125,97.94940270451904,-2.0505972954809644
2025-09-26,6643.7001953125,98.99421864889165,-1.0057813511083458,22484.0703125,98.80866650953656,-1.191333490463444,5499.7001953125,98.5395681904913,-1.4604318095087119,23739.470703125,98.44839368442351,-1.5516063155764948,9284.7998046875,98.28928926093499,-1.7107107390650003,45354.98828125,101.80498619116602,1.804986191166029,3828.10595703125,97.30892927436408,-2.6910707256359228
2025-09-29,6661.2099609375,99.25512228930504,-0.7448777106949684,22591.150390625,99.27924143579384,-0.7207585642061614,5506.85009765625,98.66767486258912,-1.332325137410875,23745.060546875,98.47157495687125,-1.5284250431287494,9299.7998046875,98.44807990477523,-1.5519200952247643,45043.75,101.10637265105589,1.1063726510558773,3862.531982421875,98.18402513313485,-1.8159748668651456
2025-09-30,6688.4599609375,99.66115994586359,-0.33884005413641405,22660.009765625,99.58185136922069,-0.4181486307793167,5529.9599609375,99.08174033303361,-0.9182596669663959,23880.720703125,99.03416224606605,-0.9658377539339519,9350.400390625,98.9837398794225,-1.0162601205775101,44932.62890625,100.85694735422601,0.8569473542260082,3882.777099609375,98.6986479514848,-1.3013520485151968
2025-10-01,6711.2001953125,100.0,0.0,22755.16015625,100.0,0.0,5581.2099609375,100.0,0.0,24113.619140625,100.0,0.0,9446.400390625,100.0,0.0,44550.8515625,100.0,0.0,,,
